구분(1),구분(2),2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12
,하남,0.006,0.006,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.004,0.003,0.004,0.005,0.005,0.005,0.004,0.004,0.004,0.003,0.004,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.004,0.004,0.004,0.003,0.003,0.004,0.003,0.004,0.004,0.005,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002
,화성,0.005,0.005,0.006,0.005,0.005,0.004,0.004,0.004,0.004,0.005,0.005*,0.006**,0.006,0.005,0.006,0.005,0.005,0.004,0.004,0.005,0.004,0.005,0.006,0.006,0.005,0.005,0.005,0.004,0.005,0.005,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.003,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.003,0.004,0.004,0.003,0.003,0.004,0.004,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003
,양주,0.007,0.006,0.007,0.006,0.005,0.003,0.004,0.004,0.004,0.004,0.005,0.006,0.007,0.007,0.005,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.003,0.003,0.004**,0.003,0.006,0.008,0.008,0.007,0.005,0.004,0.004,0.003,0.004,0.004,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.003,0.004,0.003,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.004,0.004,0.004,0.003,0.004,0.004,0.004,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003
,동두천,0.008,0.007,0.007,0.005,0.004,0.004,0.004,0.004,0.005,0.005,0.006,0.007,0.008,0.008,0.006,0.005,0.004,0.004,0.004,0.003,0.004,0.004,0.005,0.005,0.005,0.006,0.005,0.005,0.005,0.004,0.003,0.003**,0.003,0.003,0.006,0.007,0.005,0.006,0.005,0.004,0.003,0.004,0.004,0.003,0.003,0.003,0.004,0.005,0.005,0.005,0.005,0.003,0.004,0.003,0.002,0.003,0.004,0.003,0.005,0.006,0.005,0.004,0.004,0.004,0.004,0.005,0.004,0.004,0.004,0.005,0.004,0.005,0.005,0.005,0.004,0.004,0.003,0.002,0.003,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.004
,안성,0.005,0.005,0.005,0.004,0.005,0.004,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.006,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.004,0.005,0.004,0.004,0.005,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.004,0.003,0.003,0.003,0.003,0.003**,0.002,0.002,0.003,0.004,0.004,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.003,0.003,0.001
,이천,0.008,0.007,0.006,0.004,0.005,0.004,0.004,0.005,0.005,0.005,0.004,0.006*,0.005,0.005,0.006,0.004,0.004,0.003,0.003,0.004*,0.003,0.004,0.006,0.007,0.006,0.006,0.005,0.005,0.006,0.005,0.004,0.004,0.004,0.006,0.005,0.005,0.007,0.007,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003
,파주,0.008,0.007,0.006,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.006,0.006,0.006,0.005,0.004,0.003,0.004,0.003,0.003,0.003,0.003,0.004,0.005,0.006,0.006,0.005,0.004,0.003,0.003,0.003,0.002,0.003,0.003,0.004,0.005,0.005,0.005,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.003,0.005,0.005,0.004,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.003,0.003
,포천,0.007,0.006,0.005,0.004,0.004,0.003,0.003,0.004,0.004,0.005,0.004,0.005,0.004,0.004,0.004,0.004,0.005**,0.004,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.006,0.005,0.004,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.005,0.006,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.003,0.004,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003
,여주,0.008,0.008,0.008,0.005,0.005,0.004,0.004,0.004,0.003,0.004,0.004,0.005,0.006,0.005,0.006,0.005,0.004,0.004,0.003,0.004,0.003,0.004,0.005,0.006,0.006,0.006,0.005,0.005,0.006,0.003,0.003,0.002,0.003,0.003,0.004,0.006,0.007,0.007,0.004,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.003,0.004,0.004,0.004,0.004,0.003,0.003,0.004,0.005,0.003,0.003,0.003,0.004,0.005,0.004,0.004,0.004,0.003,0.004,0.004,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.003,0.004*,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
,연천,0.007,0.006,0.005,0.004,0.004,0.003,0.002,0.003,0.003,0.003,0.004,0.005,0.006,0.005,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.003,0.004,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.004,0.003,0.004,0.004,0.004,0.004,0.002,0.003,0.002,0.003,0.003,0.003,0.003**,0.003**,0.002,0.002,0.002,0.001,0.001,0.001*,0.002,0.002,0.002,0.002
,가평,0.005,0.005,0.005,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.006,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.005,0.004,0.003,0.003,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.004*,0.003,0.003,0.004,0.004,0.004,0.004,0.003,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002*,0.002**,0.002**,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.002,0.002
,양평,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.003,0.003,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002**,0.002,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
,도평균,0.007,0.006,0.006,0.005,0.006,0.005,0.004,0.004,0.004,0.004,0.004,0.005,0.006,0.005,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.006,0.005,0.005,0.004,0.004,0.003,0.004,0.004,0.004,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
강원도,양구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.002*,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.001,0.001,0.002,0.003,0.002,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.001,0.002,0.002,0.002,0.002,0.002,0.002
,고성,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002
,정선,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.002,0.003,0.004,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
,횡성,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.002,0.002,0.001,0.002,0.001,0.002,0.001,0.001,0.002,0.001,0.002,0.002,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.002,0.002
,춘천,0.007,0.007,0.006,0.004,0.003,0.003,0.002,0.002,0.002,0.003,0.003,0.005*,0.006**,0.006**,0.004**,0.003**,0.002**,0.002**,0.002**,0.002**,0.002**,0.003**,0.004**,0.005**,0.005**,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0.003,0.004,0.005,0.004,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002*,0.002*,0.003,0.004,0.004,0.004,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003
,강릉,0.007,0.007,0.006,0.004,0.003,0.003,0.002,0.002,0.002,0.003,0.004,0.005,0.004,0.005,0.005,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.005,0.005,0.004,0.004,0.003,0.003,0.001,0.001,0.002,0.003,0.003,0.003,0.004,0.005,0.005,0.005,0.002,0.002,0.002,0.002,0.002,0.003,0.003**,0.003,0.004,0.005,0.004,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001*,-,0.002,0.002,0.003,0.002,0.002,0.003,0.003,0.002,0.002,0.003,0.002,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003
,원주,0.012,0.01,0.009,0.004,0.003,0.002,0.002,0.002,0.002,0.003,0.004,0.008,0.009,0.007,0.006,0.004,0.002,0.002,0.002,0.002,0.002,0.003,0.005,0.006,0.007,0.006,0.005,0.003,0.002,0.002,0.001,0.001,0.002,0.002,0.005,0.006,0.006,0.006,0.004,0.002,0.002,0.002,0.002,0.002,0.002,0.002*,0.003,0.004,0.006,0.004,0.004,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.003,0.004,0.004,0.003,0.003,0.002,0.002*,0.002*,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.004
,동해,0.006,0.005,0.005,0.003,0.004,0.003,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.003,0.002,0.003,0.002,0.002,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.002*,0.003**,0.002,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002*,0.002,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002*,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
,삼척,0.007,0.006,0.005,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.004,0.005,0.006,0.005,0.004,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.004,0.004,0.003,0.003,0.002,0.003,0.002,0.001,0.001,0.003**,0.002,0.004,0.004,0.004,0.004,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.003,0.002
,평창,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.002,0.003,0.002,0.002,0.001,0.001,0.002,0.001,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
,양양,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002
,속초,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.007*,0.007,0.006,0.005,0.004,0.003,0.003,0.003,0.002,0.003,0.006,0.006,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.004,0.003,0.002,0.003,0.004,0.004,0.004,0.004,0.003,0.003,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003
,영월,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003*,0.003,0.003,0.004,0.004,0.004,0.003,0.002,0.003,0.002,0.003,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003
,철원,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.005,0.004,0.004,0.003,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.003,0.003,0.002,0.004,0.004,0.004,0.004,0.005,0.003,0.004,0.003,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.003,0.003
,홍천,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.004,0.004,0.004,0.003,0.003,0.003,0.004,0.003,0.004,0.003,0.003,0.004,0.004,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.001,0.002,0.002,0.002,0.002,0.002
,화천,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
,태백,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.004,0.003,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003
,인제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.002*,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.002,0.002*,0.002*,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.002,0.002,0.002
,도평균,0.008,0.007,0.006,0.004,0.003,0.002,0.002,0.002,0.002,0.003,0.004,0.006,0.006,0.006,0.005,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.005,0.005,0.004,0.004,0.003,0.003,0.002,0.001,0.002,0.002*,0.003,0.004,0.004,0.004,0.004,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002*,0.003,0.003,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003
충청북도,괴산,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.005,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.002
,음성,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.004,0.004,0.003,0.003,0.003,0.002,0.003,0.003,0.002,0.003,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.003,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002*,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
